stat_region_id,stat_region_name,mun_id,mun_name,town_id,town_name
7,Jugovzhodna Slovenija,48,Kočevje,62,Livold
7,Jugovzhodna Slovenija,88,Osilnica,7,Ložec
7,Jugovzhodna Slovenija,48,Kočevje,63,Mačkovec
7,Jugovzhodna Slovenija,48,Kočevje,64,Mahovnik
7,Jugovzhodna Slovenija,48,Kočevje,65,Mala Gora
7,Jugovzhodna Slovenija,88,Osilnica,8,Malinišče
7,Jugovzhodna Slovenija,165,Kostel,28,Mavrc
7,Jugovzhodna Slovenija,88,Osilnica,9,Mirtoviči
7,Jugovzhodna Slovenija,48,Kočevje,67,Mlaka pri Kočevju
7,Jugovzhodna Slovenija,48,Kočevje,68,Mlaka pri Kočevski Reki
7,Jugovzhodna Slovenija,48,Kočevje,69,Mokri Potok
7,Jugovzhodna Slovenija,48,Kočevje,70,Morava
7,Jugovzhodna Slovenija,48,Kočevje,71,Mozelj
7,Jugovzhodna Slovenija,48,Kočevje,72,Mrtvice
7,Jugovzhodna Slovenija,48,Kočevje,73,Muha vas
7,Jugovzhodna Slovenija,48,Kočevje,74,Nemška Loka
7,Jugovzhodna Slovenija,165,Kostel,29,Nova sela
7,Jugovzhodna Slovenija,48,Kočevje,76,Nove Ložine
7,Jugovzhodna Slovenija,66,Loški Potok,7,Novi Kot
7,Jugovzhodna Slovenija,48,Kočevje,77,Novi Lazi
7,Jugovzhodna Slovenija,48,Kočevje,78,Ograja
7,Jugovzhodna Slovenija,48,Kočevje,79,Onek
7,Jugovzhodna Slovenija,88,Osilnica,10,Osilnica
7,Jugovzhodna Slovenija,165,Kostel,30,Oskrt
7,Jugovzhodna Slovenija,165,Kostel,31,Padovo pri Fari
7,Jugovzhodna Slovenija,88,Osilnica,11,Padovo pri Osilnici
8,Osrednjeslovenska,20,Dobrepolje,9,Paka
7,Jugovzhodna Slovenija,48,Kočevje,82,Paka pri Predgradu
7,Jugovzhodna Slovenija,88,Osilnica,12,Papeži
7,Jugovzhodna Slovenija,165,Kostel,32,Petrina
7,Jugovzhodna Slovenija,165,Kostel,33,Pirče
7,Jugovzhodna Slovenija,165,Kostel,34,Planina
7,Jugovzhodna Slovenija,165,Kostel,35,Poden
7,Jugovzhodna Slovenija,48,Kočevje,87,Podlesje
7,Jugovzhodna Slovenija,66,Loški Potok,8,Podplanina
7,Jugovzhodna Slovenija,66,Loški Potok,9,Podpreska
7,Jugovzhodna Slovenija,48,Kočevje,88,Podstene
7,Jugovzhodna Slovenija,165,Kostel,36,Podstene pri Kostelu
7,Jugovzhodna Slovenija,48,Kočevje,126,Trnovec
8,Osrednjeslovenska,20,Dobrepolje,13,Podtabor
7,Jugovzhodna Slovenija,88,Osilnica,13,Podvrh
7,Jugovzhodna Slovenija,48,Kočevje,136,Polom
8,Osrednjeslovenska,20,Dobrepolje,16,Potiskavec
7,Jugovzhodna Slovenija,165,Kostel,37,Potok
7,Jugovzhodna Slovenija,48,Kočevje,91,Predgrad
7,Jugovzhodna Slovenija,48,Kočevje,92,Preža
8,Osrednjeslovenska,20,Dobrepolje,18,Pri Cerkvi-Struge
7,Jugovzhodna Slovenija,48,Kočevje,93,Primoži
7,Jugovzhodna Slovenija,165,Kostel,38,Puc
7,Jugovzhodna Slovenija,48,Kočevje,95,Pugled pri Starem Logu
7,Jugovzhodna Slovenija,66,Loški Potok,10,Pungert
7,Jugovzhodna Slovenija,48,Kočevje,96,Rajhenav
7,Jugovzhodna Slovenija,48,Kočevje,97,Rajndol
7,Jugovzhodna Slovenija,165,Kostel,39,Rajšele
7,Jugovzhodna Slovenija,165,Kostel,40,Rake
8,Osrednjeslovenska,20,Dobrepolje,19,Rapljevo
7,Jugovzhodna Slovenija,88,Osilnica,14,Ribjek
7,Jugovzhodna Slovenija,48,Kočevje,100,Rogati Hrib
7,Jugovzhodna Slovenija,48,Kočevje,101,Sadni Hrib
7,Jugovzhodna Slovenija,165,Kostel,41,Sapnik
7,Jugovzhodna Slovenija,48,Kočevje,137,Seč
7,Jugovzhodna Slovenija,88,Osilnica,15,Sela
7,Jugovzhodna Slovenija,165,Kostel,42,Selo pri Kostelu
7,Jugovzhodna Slovenija,165,Kostel,43,Slavski Laz
7,Jugovzhodna Slovenija,48,Kočevje,105,Slovenska vas
7,Jugovzhodna Slovenija,48,Kočevje,106,Smuka
7,Jugovzhodna Slovenija,48,Kočevje,107,Spodnja Bilpa
7,Jugovzhodna Slovenija,88,Osilnica,16,Spodnji Čačič
7,Jugovzhodna Slovenija,48,Kočevje,108,Spodnji Log
7,Jugovzhodna Slovenija,66,Loški Potok,12,Srednja vas pri Dragi
7,Jugovzhodna Slovenija,165,Kostel,44,Srednji Potok
7,Jugovzhodna Slovenija,165,Kostel,45,Srobotnik ob Kolpi
7,Jugovzhodna Slovenija,48,Kočevje,111,Stara Cerkev
7,Jugovzhodna Slovenija,48,Kočevje,112,Stari Breg
7,Jugovzhodna Slovenija,66,Loški Potok,14,Stari Kot
7,Jugovzhodna Slovenija,48,Kočevje,113,Stari Log
7,Jugovzhodna Slovenija,48,Kočevje,114,Staro Brezje
7,Jugovzhodna Slovenija,165,Kostel,46,Stelnik
7,Jugovzhodna Slovenija,88,Osilnica,17,Strojiči
7,Jugovzhodna Slovenija,165,Kostel,47,Stružnica
7,Jugovzhodna Slovenija,48,Kočevje,117,Suhi Potok
7,Jugovzhodna Slovenija,165,Kostel,48,Suhor
7,Jugovzhodna Slovenija,48,Kočevje,119,Svetli Potok
7,Jugovzhodna Slovenija,48,Kočevje,120,Šalka vas
7,Jugovzhodna Slovenija,48,Kočevje,121,Škrilj
7,Jugovzhodna Slovenija,165,Kostel,49,Štajer
7,Jugovzhodna Slovenija,48,Kočevje,123,Štalcerji
8,Osrednjeslovenska,20,Dobrepolje,21,Tisovec
7,Jugovzhodna Slovenija,165,Kostel,50,Tišenpolj
7,Jugovzhodna Slovenija,48,Kočevje,125,Topla Reber
7,Jugovzhodna Slovenija,66,Loški Potok,16,Trava
8,Osrednjeslovenska,20,Dobrepolje,22,Tržič
7,Jugovzhodna Slovenija,165,Kostel,51,Vas
7,Jugovzhodna Slovenija,165,Kostel,52,Vimolj
7,Jugovzhodna Slovenija,48,Kočevje,129,Vimolj pri Predgradu
7,Jugovzhodna Slovenija,48,Kočevje,138,Vrbovec
7,Jugovzhodna Slovenija,165,Kostel,53,Vrh pri Fari
7,Jugovzhodna Slovenija,48,Kočevje,131,Vrt
7,Jugovzhodna Slovenija,48,Kočevje,132,Zajčje Polje
7,Jugovzhodna Slovenija,165,Kostel,54,Zapuže pri Kostelu
7,Jugovzhodna Slovenija,48,Kočevje,134,Zdihovo
7,Jugovzhodna Slovenija,88,Osilnica,18,Zgornji Čačič
7,Jugovzhodna Slovenija,48,Kočevje,135,Željne
7,Jugovzhodna Slovenija,88,Osilnica,19,Žurge
7,Jugovzhodna Slovenija,48,Kočevje,30,Gotenica
12,Obalno-kraška,50,Koper/Capodistria,1,Abitanti
12,Obalno-kraška,213,Ankaran/Ancarano,1,Ankaran
12,Obalno-kraška,50,Koper/Capodistria,3,Babiči
12,Obalno-kraška,50,Koper/Capodistria,4,Barizoni
12,Obalno-kraška,50,Koper/Capodistria,5,Belvedur
12,Obalno-kraška,50,Koper/Capodistria,6,Bertoki
12,Obalno-kraška,50,Koper/Capodistria,7,Bezovica
12,Obalno-kraška,50,Koper/Capodistria,8,Bočaji
12,Obalno-kraška,50,Koper/Capodistria,9,Bonini
12,Obalno-kraška,50,Koper/Capodistria,10,Boršt
12,Obalno-kraška,50,Koper/Capodistria,11,Bošamarin
12,Obalno-kraška,50,Koper/Capodistria,12,Brezovica pri Gradinu
12,Obalno-kraška,50,Koper/Capodistria,13,Brežec pri Podgorju
12,Obalno-kraška,50,Koper/Capodistria,14,Brič
12,Obalno-kraška,50,Koper/Capodistria,15,Butari
12,Obalno-kraška,50,Koper/Capodistria,16,Cepki
12,Obalno-kraška,50,Koper/Capodistria,17,Cerej
12,Obalno-kraška,50,Koper/Capodistria,18,Čentur
12,Obalno-kraška,50,Koper/Capodistria,19,Čežarji
12,Obalno-kraška,50,Koper/Capodistria,20,Črni Kal
12,Obalno-kraška,50,Koper/Capodistria,21,Črnotiče
12,Obalno-kraška,50,Koper/Capodistria,22,Dekani
12,Obalno-kraška,50,Koper/Capodistria,23,Dilici
12,Obalno-kraška,50,Koper/Capodistria,24,Dol pri Hrastovljah
12,Obalno-kraška,50,Koper/Capodistria,25,Dvori
12,Obalno-kraška,50,Koper/Capodistria,26,Fijeroga
12,Obalno-kraška,50,Koper/Capodistria,27,Gabrovica pri Črnem Kalu
12,Obalno-kraška,50,Koper/Capodistria,28,Gažon
12,Obalno-kraška,50,Koper/Capodistria,29,Glem
12,Obalno-kraška,50,Koper/Capodistria,30,Gračišče
12,Obalno-kraška,50,Koper/Capodistria,31,Gradin
12,Obalno-kraška,50,Koper/Capodistria,32,Grinjan
12,Obalno-kraška,50,Koper/Capodistria,33,Grintovec
12,Obalno-kraška,50,Koper/Capodistria,34,Hrastovlje
12,Obalno-kraška,50,Koper/Capodistria,35,Hrvatini
12,Obalno-kraška,50,Koper/Capodistria,36,Elerji
12,Obalno-kraška,50,Koper/Capodistria,37,Kampel
12,Obalno-kraška,50,Koper/Capodistria,38,Karli
12,Obalno-kraška,50,Koper/Capodistria,39,Kastelec
12,Obalno-kraška,50,Koper/Capodistria,40,Kolomban
12,Obalno-kraška,50,Koper/Capodistria,41,Koper
12,Obalno-kraška,50,Koper/Capodistria,42,Koromači-Boškini
12,Obalno-kraška,50,Koper/Capodistria,43,Kortine
12,Obalno-kraška,50,Koper/Capodistria,44,Koštabona
12,Obalno-kraška,50,Koper/Capodistria,45,Kozloviči
12,Obalno-kraška,50,Koper/Capodistria,46,Krkavče
12,Obalno-kraška,50,Koper/Capodistria,47,Krnica
12,Obalno-kraška,50,Koper/Capodistria,48,Kubed
12,Obalno-kraška,50,Koper/Capodistria,49,Labor
12,Obalno-kraška,50,Koper/Capodistria,50,Loka
12,Obalno-kraška,50,Koper/Capodistria,51,Lopar
12,Obalno-kraška,50,Koper/Capodistria,52,Lukini
12,Obalno-kraška,50,Koper/Capodistria,53,Manžan
12,Obalno-kraška,50,Koper/Capodistria,54,Marezige
12,Obalno-kraška,50,Koper/Capodistria,55,Maršiči
12,Obalno-kraška,50,Koper/Capodistria,56,Močunigi
12,Obalno-kraška,50,Koper/Capodistria,57,Montinjan
12,Obalno-kraška,50,Koper/Capodistria,58,Movraž
12,Obalno-kraška,50,Koper/Capodistria,59,Olika
12,Obalno-kraška,50,Koper/Capodistria,60,Osp
12,Obalno-kraška,50,Koper/Capodistria,61,Peraji
12,Obalno-kraška,50,Koper/Capodistria,62,Pisari
12,Obalno-kraška,50,Koper/Capodistria,63,Plavje
12,Obalno-kraška,50,Koper/Capodistria,64,Pobegi
12,Obalno-kraška,50,Koper/Capodistria,66,Podpeč
12,Obalno-kraška,50,Koper/Capodistria,67,Poletiči
12,Obalno-kraška,50,Koper/Capodistria,68,Pomjan
12,Obalno-kraška,50,Koper/Capodistria,69,Popetre
12,Obalno-kraška,50,Koper/Capodistria,71,Praproče
12,Obalno-kraška,50,Koper/Capodistria,73,Pregara
12,Obalno-kraška,50,Koper/Capodistria,74,Premančan
12,Obalno-kraška,50,Koper/Capodistria,87,Sv. Anton
12,Obalno-kraška,50,Koper/Capodistria,75,Puče
12,Obalno-kraška,50,Koper/Capodistria,77,Rižana
12,Obalno-kraška,50,Koper/Capodistria,78,Rožar
12,Obalno-kraška,50,Koper/Capodistria,79,Sirči
12,Obalno-kraška,50,Koper/Capodistria,80,Smokvica
12,Obalno-kraška,50,Koper/Capodistria,81,Socerb
12,Obalno-kraška,50,Koper/Capodistria,82,Sočerga
12,Obalno-kraška,50,Koper/Capodistria,83,Sokoliči
12,Obalno-kraška,50,Koper/Capodistria,84,Spodnje Škofije
12,Obalno-kraška,50,Koper/Capodistria,85,Srgaši
12,Obalno-kraška,50,Koper/Capodistria,86,Stepani
12,Obalno-kraška,50,Koper/Capodistria,88,Šalara
12,Obalno-kraška,50,Koper/Capodistria,89,Šeki
12,Obalno-kraška,50,Koper/Capodistria,90,Škocjan
12,Obalno-kraška,50,Koper/Capodistria,91,Šmarje
12,Obalno-kraška,50,Koper/Capodistria,92,Tinjan
12,Obalno-kraška,50,Koper/Capodistria,93,Topolovec
12,Obalno-kraška,50,Koper/Capodistria,94,Trebeše
12,Obalno-kraška,50,Koper/Capodistria,95,Triban
12,Obalno-kraška,50,Koper/Capodistria,96,Trsek
12,Obalno-kraška,50,Koper/Capodistria,97,Truške
12,Obalno-kraška,50,Koper/Capodistria,98,Tuljaki
12,Obalno-kraška,50,Koper/Capodistria,99,Vanganel
12,Obalno-kraška,50,Koper/Capodistria,100,Zabavlje
12,Obalno-kraška,50,Koper/Capodistria,101,Zanigrad
12,Obalno-kraška,50,Koper/Capodistria,103,Zgornje Škofije
12,Obalno-kraška,50,Koper/Capodistria,104,Župančiči
12,Obalno-kraška,50,Koper/Capodistria,72,Predloka
12,Obalno-kraška,50,Koper/Capodistria,70,Prade
9,Gorenjska,12,Cerklje na Gorenjskem,1,Adergas
9,Gorenjska,12,Cerklje na Gorenjskem,2,Ambrož pod Krvavcem
9,Gorenjska,12,Cerklje na Gorenjskem,3,Apno
9,Gorenjska,52,Kranj,1,Babni Vrt
9,Gorenjska,95,Preddvor,1,Bašelj
9,Gorenjska,82,Naklo,1,Bistrica
9,Gorenjska,52,Kranj,2,Bobovek
9,Gorenjska,95,Preddvor,2,Breg ob Kokri
9,Gorenjska,52,Kranj,3,Breg ob Savi
9,Gorenjska,52,Kranj,4,Britof
9,Gorenjska,82,Naklo,2,Cegelnica
9,Gorenjska,12,Cerklje na Gorenjskem,4,Cerkljanska Dobrava
9,Gorenjska,12,Cerklje na Gorenjskem,5,Cerklje na Gorenjskem
9,Gorenjska,52,Kranj,5,Čadovlje
9,Gorenjska,52,Kranj,6,Čepulje
9,Gorenjska,12,Cerklje na Gorenjskem,6,Češnjevek
9,Gorenjska,12,Cerklje na Gorenjskem,7,Dvorje
9,Gorenjska,12,Cerklje na Gorenjskem,8,Glinje
9,Gorenjska,82,Naklo,3,Gobovce
9,Gorenjska,52,Kranj,7,Golnik
9,Gorenjska,52,Kranj,8,Goriče
9,Gorenjska,12,Cerklje na Gorenjskem,9,Grad
9,Gorenjska,117,Šenčur,1,Hotemaže
9,Gorenjska,52,Kranj,49,Hrastje
9,Gorenjska,95,Preddvor,3,Hraše pri Preddvoru
9,Gorenjska,95,Preddvor,4,Hrib
9,Gorenjska,52,Kranj,9,Ilovka
9,Gorenjska,52,Kranj,10,Jama
9,Gorenjska,52,Kranj,11,Jamnik
9,Gorenjska,52,Kranj,12,Javornik
9,Gorenjska,52,Kranj,38,Sveti Jošt nad Kranjem
9,Gorenjska,95,Preddvor,5,Kokra
9,Gorenjska,52,Kranj,13,Kokrica
9,Gorenjska,52,Kranj,14,Kranj
9,Gorenjska,12,Cerklje na Gorenjskem,10,Lahovče
9,Gorenjska,52,Kranj,15,Lavtarski Vrh
9,Gorenjska,12,Cerklje na Gorenjskem,19,Sveti Lenart
9,Gorenjska,52,Kranj,16,Letenice
9,Gorenjska,117,Šenčur,3,Luže
9,Gorenjska,95,Preddvor,6,Mače
9,Gorenjska,82,Naklo,4,Malo Naklo
9,Gorenjska,52,Kranj,17,Mavčiče
9,Gorenjska,52,Kranj,18,Meja
9,Gorenjska,117,Šenčur,4,Milje
9,Gorenjska,52,Kranj,19,Mlaka pri Kranju
9,Gorenjska,95,Preddvor,7,Možjanca
9,Gorenjska,82,Naklo,5,Naklo
9,Gorenjska,52,Kranj,20,Nemilje
9,Gorenjska,52,Kranj,21,Njivica
9,Gorenjska,95,Preddvor,8,Nova vas
9,Gorenjska,82,Naklo,6,Okroglo
9,Gorenjska,117,Šenčur,5,Olševek
9,Gorenjska,52,Kranj,22,Orehovlje
9,Gorenjska,52,Kranj,23,Pangršica
9,Gorenjska,52,Kranj,24,Planica
9,Gorenjska,52,Kranj,25,Podblica
9,Gorenjska,82,Naklo,7,Podbrezje
9,Gorenjska,52,Kranj,26,Podreča
9,Gorenjska,82,Naklo,8,Polica
9,Gorenjska,95,Preddvor,9,Potoče
9,Gorenjska,52,Kranj,27,Povlje
9,Gorenjska,12,Cerklje na Gorenjskem,11,Poženik
9,Gorenjska,12,Cerklje na Gorenjskem,12,Praprotna Polica
9,Gorenjska,52,Kranj,28,Praše
9,Gorenjska,117,Šenčur,6,Prebačevo
9,Gorenjska,95,Preddvor,10,Preddvor
9,Gorenjska,52,Kranj,29,Predoslje
9,Gorenjska,12,Cerklje na Gorenjskem,13,Pšata
9,Gorenjska,12,Cerklje na Gorenjskem,14,Pšenična Polica
9,Gorenjska,52,Kranj,30,Pševo
9,Gorenjska,52,Kranj,31,Rakovica
9,Gorenjska,12,Cerklje na Gorenjskem,16,Sidraž
9,Gorenjska,95,Preddvor,11,Spodnja Bela
9,Gorenjska,52,Kranj,32,Spodnja Besnica
9,Gorenjska,52,Kranj,33,Spodnje Bitnje
9,Gorenjska,82,Naklo,9,Spodnje Duplje
9,Gorenjska,163,Jezersko,1,Spodnje Jezersko
9,Gorenjska,12,Cerklje na Gorenjskem,17,Spodnji Brnik
9,Gorenjska,52,Kranj,34,Srakovlje
9,Gorenjska,95,Preddvor,13,Srednja Bela
9,Gorenjska,52,Kranj,35,Srednja vas - Goriče
9,Gorenjska,117,Šenčur,7,Srednja vas pri Šenčurju
9,Gorenjska,52,Kranj,36,Srednje Bitnje
9,Gorenjska,12,Cerklje na Gorenjskem,18,Stiška vas
9,Gorenjska,82,Naklo,10,Strahinj
9,Gorenjska,52,Kranj,37,Suha pri Predosljah
9,Gorenjska,117,Šenčur,8,Šenčur
9,Gorenjska,12,Cerklje na Gorenjskem,20,Šenturška Gora
9,Gorenjska,12,Cerklje na Gorenjskem,21,Šmartno
9,Gorenjska,12,Cerklje na Gorenjskem,22,Štefanja Gora
9,Gorenjska,52,Kranj,39,Šutna
9,Gorenjska,52,Kranj,40,Tatinec
9,Gorenjska,52,Kranj,41,Tenetiše
9,Gorenjska,12,Cerklje na Gorenjskem,23,Trata pri Velesovem
9,Gorenjska,117,Šenčur,9,Trboje
9,Gorenjska,52,Kranj,42,Trstenik
9,Gorenjska,95,Preddvor,14,Tupaliče
9,Gorenjska,12,Cerklje na Gorenjskem,24,Vašca
9,Gorenjska,12,Cerklje na Gorenjskem,25,Velesovo
9,Gorenjska,117,Šenčur,10,Visoko
9,Gorenjska,12,Cerklje na Gorenjskem,26,Viševca
9,Gorenjska,117,Šenčur,11,Voglje
9,Gorenjska,117,Šenčur,12,Voklo
9,Gorenjska,12,Cerklje na Gorenjskem,27,Vopovlje
9,Gorenjska,12,Cerklje na Gorenjskem,28,Vrhovje
9,Gorenjska,52,Kranj,43,Zabukovje
9,Gorenjska,82,Naklo,11,Zadraga
9,Gorenjska,52,Kranj,44,Zalog
9,Gorenjska,12,Cerklje na Gorenjskem,29,Zalog pri Cerkljah
9,Gorenjska,95,Preddvor,15,Zgornja Bela
9,Gorenjska,52,Kranj,45,Zgornja Besnica
9,Gorenjska,52,Kranj,46,Zgornje Bitnje
9,Gorenjska,82,Naklo,12,Zgornje Duplje
9,Gorenjska,163,Jezersko,2,Zgornje Jezersko
9,Gorenjska,12,Cerklje na Gorenjskem,30,Zgornji Brnik
9,Gorenjska,52,Kranj,47,Žablje
9,Gorenjska,52,Kranj,48,Žabnica
9,Gorenjska,82,Naklo,13,Žeje
9,Gorenjska,117,Šenčur,13,Žerjavka
6,Posavska,54,Krško,1,Anovec
6,Posavska,54,Krško,2,Anže
6,Posavska,54,Krško,3,Apnenik pri Velikem Trnu
6,Posavska,54,Krško,4,Ardro pod Velikim Trnom
6,Posavska,54,Krško,5,Ardro pri Raki
6,Posavska,54,Krško,6,Armeško
6,Posavska,197,Kostanjevica na Krki,1,Avguštine
6,Posavska,54,Krško,8,Brege
6,Posavska,54,Krško,9,Brestanica
6,Posavska,54,Krško,10,Brezje pri Dovškem
6,Posavska,54,Krško,11,Brezje pri Raki
6,Posavska,54,Krško,12,Brezje pri Senušah
6,Posavska,54,Krško,13,Brezje v Podbočju
6,Posavska,54,Krško,14,Brezovica v Podbočju
6,Posavska,54,Krško,15,Brezovska Gora
6,Posavska,54,Krško,16,Brlog
6,Posavska,54,Krško,17,Brod v Podbočju
6,Posavska,54,Krško,18,Bučerca
6,Posavska,54,Krško,19,Celine
6,Posavska,54,Krško,20,Cesta
6,Posavska,54,Krško,21,Cirje
6,Posavska,197,Kostanjevica na Krki,2,Črešnjevec pri Oštrcu
6,Posavska,54,Krško,23,Črešnjice nad Pijavškim
6,Posavska,54,Krško,24,Čretež pri Krškem
6,Posavska,197,Kostanjevica na Krki,3,Črneča vas
6,Posavska,54,Krško,26,Dalce
6,Posavska,54,Krško,27,Dedni Vrh
6,Posavska,197,Kostanjevica na Krki,4,Dobe
6,Posavska,54,Krško,29,Dobrava ob Krki
6,Posavska,54,Krško,30,Dobrava pod Rako
6,Posavska,197,Kostanjevica na Krki,5,Dobrava pri Kostanjevici
6,Posavska,54,Krško,32,Dobrova
6,Posavska,54,Krško,33,Dol
6,Posavska,54,Krško,34,Dolenja Lepa vas
6,Posavska,54,Krško,35,Dolenja vas pri Krškem
6,Posavska,54,Krško,36,Dolenja vas pri Raki
6,Posavska,54,Krško,38,Dolga Raka
6,Posavska,197,Kostanjevica na Krki,6,Dolnja Prekopa
6,Posavska,54,Krško,37,Dolenji Leskovec
6,Posavska,197,Kostanjevica na Krki,7,Dolšce
6,Posavska,54,Krško,41,Dovško
6,Posavska,54,Krško,42,Drenovec pri Leskovcu
6,Posavska,54,Krško,43,Drnovo
6,Posavska,54,Krško,44,Dunaj
6,Posavska,54,Krško,45,Frluga
6,Posavska,197,Kostanjevica na Krki,8,Globočice pri Kostanjevici
6,Posavska,54,Krško,47,Gmajna
6,Posavska,54,Krško,48,Golek
6,Posavska,54,Krško,49,Goli Vrh
6,Posavska,54,Krško,50,Gora
6,Posavska,54,Krško,51,Gorenja Lepa vas
6,Posavska,54,Krško,52,Gorenja vas pri Leskovcu
6,Posavska,54,Krško,53,Gorenje Dole
6,Posavska,54,Krško,58,Gornje Pijavško
6,Posavska,54,Krško,54,Gorenji Leskovec
6,Posavska,54,Krško,55,Gorica
6,Posavska,54,Krško,56,Gorica pri Raztezu
6,Posavska,197,Kostanjevica na Krki,9,Gornja Prekopa
6,Posavska,54,Krško,59,Gradec
6,Posavska,54,Krško,61,Gradnje
6,Posavska,54,Krško,60,Gradišče pri Raki
6,Posavska,197,Kostanjevica na Krki,10,Grič
6,Posavska,54,Krško,63,Gržeča vas
6,Posavska,54,Krško,64,Gunte
6,Posavska,54,Krško,65,Hrastek
6,Posavska,54,Krško,66,Ivandol
6,Posavska,197,Kostanjevica na Krki,11,Ivanjše
6,Posavska,197,Kostanjevica na Krki,12,Jablance
6,Posavska,54,Krško,69,Jelenik
6,Posavska,54,Krško,70,Jelše
6,Posavska,54,Krško,71,Jelševec
6,Posavska,54,Krško,72,Kalce
6,Posavska,54,Krško,73,Kalce-Naklo
6,Posavska,54,Krško,74,Kališovec
6,Posavska,197,Kostanjevica na Krki,13,Karlče
6,Posavska,54,Krško,76,Kobile
6,Posavska,197,Kostanjevica na Krki,14,Kočarija
6,Posavska,54,Krško,78,Kočno
6,Posavska,54,Krško,79,Koprivnica
6,Posavska,197,Kostanjevica na Krki,15,Koprivnik
6,Posavska,54,Krško,81,Koritnica
6,Posavska,54,Krško,82,Kostanjek
6,Posavska,197,Kostanjevica na Krki,16,Kostanjevica na Krki
6,Posavska,54,Krško,84,Kremen
6,Posavska,54,Krško,85,Krško
6,Posavska,54,Krško,86,Kržišče
6,Posavska,54,Krško,87,Leskovec pri Krškem
6,Posavska,54,Krško,88,Libelj
6,Posavska,54,Krško,89,Libna
6,Posavska,54,Krško,90,Loke
6,Posavska,54,Krško,91,Lokve
6,Posavska,54,Krško,92,Lomno
6,Posavska,197,Kostanjevica na Krki,17,Male Vodenice
6,Posavska,197,Kostanjevica na Krki,18,Malence
6,Posavska,54,Krško,95,Mali Kamen
6,Posavska,54,Krško,96,Mali Koren
6,Posavska,54,Krško,97,Mali Podlog
6,Posavska,54,Krško,98,Mali Trn
6,Posavska,54,Krško,99,Malo Mraševo
6,Posavska,54,Krško,100,Mikote
6,Posavska,54,Krško,101,Mladje
6,Posavska,54,Krško,102,Mrčna sela
6,Posavska,54,Krško,103,Mrtvice
6,Posavska,54,Krško,104,Nemška Gora
6,Posavska,54,Krško,105,Nemška vas
6,Posavska,54,Krško,106,Nova Gora
6,Posavska,197,Kostanjevica na Krki,19,Orehovec
6,Posavska,54,Krško,108,Osredek pri Trški Gori
6,Posavska,197,Kostanjevica na Krki,20,Oštrc
6,Posavska,54,Krško,110,Pesje
6,Posavska,54,Krško,111,Pijana Gora
6,Posavska,54,Krško,112,Planina pri Raki
6,Posavska,54,Krško,113,Planina v Podbočju
6,Posavska,54,Krško,114,Pleterje
6,Posavska,54,Krško,115,Podbočje
6,Posavska,54,Krško,116,Podlipa
6,Posavska,197,Kostanjevica na Krki,21,Podstrm
6,Posavska,54,Krško,118,Podulce
6,Posavska,54,Krško,119,Površje
6,Posavska,54,Krško,120,Premagovce
6,Posavska,54,Krško,121,Presladol
6,Posavska,54,Krško,122,Pristava ob Krki
6,Posavska,54,Krško,123,Pristava pod Rako
6,Posavska,54,Krško,124,Pristava pri Leskovcu
6,Posavska,54,Krško,125,Prušnja vas
6,Posavska,54,Krško,126,Raka
6,Posavska,54,Krško,127,Ravne pri Zdolah
6,Posavska,54,Krško,128,Ravni
6,Posavska,54,Krško,129,Ravno
6,Posavska,54,Krško,130,Raztez
6,Posavska,54,Krško,131,Reštanj
6,Posavska,54,Krško,132,Rožno
6,Posavska,197,Kostanjevica na Krki,22,Ržišče
6,Posavska,197,Kostanjevica na Krki,23,Sajevce
6,Posavska,54,Krško,135,Sela pri Raki
6,Posavska,54,Krško,136,Selce pri Leskovcu
6,Posavska,54,Krško,137,Selo
6,Posavska,54,Krško,138,Senovo
6,Posavska,54,Krško,139,Senožete
6,Posavska,54,Krško,140,Senuše
6,Posavska,197,Kostanjevica na Krki,24,Slinovce
6,Posavska,54,Krško,142,Slivje
6,Posavska,54,Krško,143,Smečice
6,Posavska,54,Krško,144,Smednik
6,Posavska,54,Krško,145,Spodnja Libna
6,Posavska,54,Krško,146,Spodnje Dule
6,Posavska,54,Krško,147,Spodnje Pijavško
6,Posavska,54,Krško,148,Spodnji Stari Grad
6,Posavska,54,Krško,149,Srednje Arto
6,Posavska,54,Krško,150,Srednje Pijavško
6,Posavska,54,Krško,151,Sremič
6,Posavska,54,Krško,152,Stari Grad
6,Posavska,54,Krško,153,Stari Grad v Podbočju
6,Posavska,54,Krško,154,Stolovnik
6,Posavska,54,Krško,155,Stranje
6,Posavska,54,Krško,156,Straža pri Krškem
6,Posavska,54,Krško,157,Straža pri Raki
6,Posavska,54,Krško,158,Strmo Rebro
6,Posavska,54,Krško,159,Šedem
6,Posavska,54,Krško,160,Šutna
6,Posavska,54,Krško,161,Trška Gora
6,Posavska,54,Krško,162,Velika vas pri Krškem
6,Posavska,197,Kostanjevica na Krki,25,Velike Vodenice
6,Posavska,54,Krško,164,Veliki Dol
6,Posavska,54,Krško,165,Veliki Kamen
6,Posavska,54,Krško,166,Veliki Koren
6,Posavska,54,Krško,167,Veliki Podlog
6,Posavska,54,Krško,168,Veliki Trn
6,Posavska,54,Krško,169,Veliko Mraševo
6,Posavska,54,Krško,170,Veniše
6,Posavska,54,Krško,171,Videm
6,Posavska,54,Krško,172,Vihre
6,Posavska,54,Krško,173,Volovnik
